Date;Time;Chamber;Treatment;sampling time;chamber volume;chamber area;Soil C T;Air C T;K T;Pressure (mb);Pressure (atm);Date analyses;N2O (ppb);CH4 (ppm);CO2 (ppm)
15/12/2013;09:00;4;Sem palha;30;88,3;4,761904762;18;20;291;977;0,964299;16/12/2013;217.481;2.037;512.669
15/12/2013;09:00;5;Sem palha;0;84,0;4,761904762;18;20;291;977;0,964299;16/12/2013;246.113;2.033;657.560
15/12/2013;09:00;5;Sem palha;15;84,0;4,761904762;18;20;291;977;0,964299;16/12/2013;173.589;2.117;348.889
15/12/2013;09:00;5;Sem palha;30;84,0;4,761904762;18;20;291;977;0,964299;16/12/2013;176.577;2.047;454.815
15/12/2013;09:00;6;1/3 palha;0;89,9;4,761904762;18;20;291;977;0,964299;16/12/2013;190.603;2.009;601.885
15/12/2013;09:00;6;1/3 palha;15;89,9;4,761904762;18;20;291;977;0,964299;16/12/2013;181.452;1.987;517.729
15/12/2013;09:00;6;1/3 palha;30;89,9;4,761904762;18;20;291;977;0,964299;16/12/2013;185.919;1.973;553.042
15/12/2013;09:00;7;1/3 palha;0;85,9;4,761904762;18;20;291;977;0,964299;16/12/2013;188.093;1.935;708.723
15/12/2013;09:00;7;1/3 palha;15;85,9;4,761904762;18;20;291;977;0,964299;16/12/2013;187.492;2.177;360.951
15/12/2013;09:00;7;1/3 palha;30;85,9;4,761904762;18;20;291;977;0,964299;16/12/2013;217.987;1.983;436.578
15/12/2013;09:00;8;1/3 palha;0;88,6;4,761904762;18;20;291;977;0,964299;16/12/2013;276.151;2.068;628.706
15/12/2013;09:00;8;1/3 palha;15;88,6;4,761904762;18;20;291;977;0,964299;16/12/2013;182.764;2.048;367.133
15/12/2013;09:00;8;1/3 palha;30;88,6;4,761904762;18;20;291;977;0,964299;16/12/2013;182.879;1.947;590.563
15/12/2013;09:00;9;1/3 palha;0;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;184.015;1.971;513.899
15/12/2013;09:00;9;1/3 palha;15;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;173.140;2.099;403.975
15/12/2013;09:00;9;1/3 palha;30;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;198.184;2.101;448.075
15/12/2013;09:00;10;1/3 palha;0;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;202.597;2.009;626.410
15/12/2013;09:00;10;1/3 palha;15;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;183.528;2.076;350.738
15/12/2013;09:00;10;1/3 palha;30;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;201.186;2.138;486.547
15/12/2013;09:00;11;2/3 palha;0;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;221.049;2.051;564.246
15/12/2013;09:00;11;2/3 palha;15;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;180.846;2.098;400.472
15/12/2013;09:00;11;2/3 palha;30;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;198.022;2.064;533.369
15/12/2013;09:00;12;2/3 palha;0;79,8;4,761904762;18;20;291;977;0,964299;16/12/2013;213.140;1.982;674.857
15/12/2013;09:00;12;2/3 palha;15;79,8;4,761904762;18;20;291;977;0,964299;16/12/2013;170.890;2.052;339.433
15/12/2013;09:00;12;2/3 palha;30;79,8;4,761904762;18;20;291;977;0,964299;16/12/2013;183.677;2.006;527.691
15/12/2013;09:00;13;2/3 palha;0;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;191.217;1.898;717.327
15/12/2013;09:00;13;2/3 palha;15;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;178.523;1.960;343.882
15/12/2013;09:00;13;2/3 palha;30;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;196.653;2.018;598.230
15/12/2013;09:00;14;2/3 palha;0;91,8;4,761904762;18;20;291;977;0,964299;16/12/2013;237.036;1.977;805.040
15/12/2013;09:00;14;2/3 palha;15;91,8;4,761904762;18;20;291;977;0,964299;16/12/2013;187.114;2.005;361.577
15/12/2013;09:00;14;2/3 palha;30;91,8;4,761904762;18;20;291;977;0,964299;16/12/2013;205.706;2.035;571.605
15/12/2013;09:00;15;2/3 palha;0;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;223.150;2.039;750.398
15/12/2013;09:00;15;2/3 palha;15;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;187.830;2.097;331.764
15/12/2013;09:00;15;2/3 palha;30;84,1;4,761904762;18;20;291;977;0,964299;16/12/2013;189.471;2.060;404.052
15/12/2013;09:00;16;Palha total;0;79,9;4,761904762;18;20;291;977;0,964299;16/12/2013;196.020;2.011;677.592
15/12/2013;09:00;16;Palha total;15;79,9;4,761904762;18;20;291;977;0,964299;16/12/2013;180.922;2.002;329.736
15/12/2013;09:00;16;Palha total;30;79,9;4,761904762;18;20;291;977;0,964299;16/12/2013;200.423;2.024;448.143
15/12/2013;09:00;17;Palha total;0;79,0;4,761904762;18;20;291;977;0,964299;16/12/2013;220.508;2.053;512.808
15/12/2013;09:00;17;Palha total;15;79,0;4,761904762;18;20;291;977;0,964299;16/12/2013;182.122;1.931;387.822
15/12/2013;09:00;17;Palha total;30;79,0;4,761904762;18;20;291;977;0,964299;16/12/2013;189.608;2.046;517.399
15/12/2013;09:00;18;Palha total;0;84,2;4,761904762;18;20;291;977;0,964299;16/12/2013;193.959;1.982;696.046
15/12/2013;09:00;18;Palha total;15;84,2;4,761904762;18;20;291;977;0,964299;16/12/2013;179.372;1.962;353.670
15/12/2013;09:00;18;Palha total;30;84,2;4,761904762;18;20;291;977;0,964299;16/12/2013;211.396;2.341;575.183
15/12/2013;09:00;19;Palha total;0;84,8;4,761904762;18;20;291;977;0,964299;16/12/2013;243.090;2.013;818.205
15/12/2013;09:00;19;Palha total;15;84,8;4,761904762;18;20;291;977;0,964299;16/12/2013;188.171;2.083;386.155
15/12/2013;09:00;19;Palha total;30;84,8;4,761904762;18;20;291;977;0,964299;16/12/2013;191.886;2.051;476.538
15/12/2013;09:00;20;Palha total;0;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;186.916;2.033;522.844
15/12/2013;09:00;20;Palha total;15;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;185.408;2.025;304.760
15/12/2013;09:00;20;Palha total;30;83,4;4,761904762;18;20;291;977;0,964299;16/12/2013;202.226;2.225;392.875
05/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312;06/01/2014;179.682;2.129;409.813
05/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312;06/01/2014;194.297;2.063;586.444
05/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312;06/01/2014;206.594;2.165;724.804
05/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312;06/01/2014;184.047;2.107;357.020
05/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312;06/01/2014;220.814;2.162;605.489
05/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312;06/01/2014;189.799;2.139;740.554
05/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312;06/01/2014;177.441;2.172;351.289
05/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312;06/01/2014;172.468;2.173;722.692
05/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312;06/01/2014;172.714;2.178;431.666
05/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312;06/01/2014;183.944;2.090;404.415
05/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312;06/01/2014;206.779;2.046;575.266
05/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312;06/01/2014;240.810;2.085;762.520
05/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312;06/01/2014;167.903;2.100;312.468
05/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312;06/01/2014;193.271;2.175;486.154
05/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312;06/01/2014;197.179;2.106;1.572.933
05/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312;06/01/2014;175.901;1.951;291.922
05/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312;06/01/2014;176.681;2.047;591.576
05/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312;06/01/2014;179.033;2.044;826.303
05/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312;06/01/2014;177.145;1.964;373.786
05/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312;06/01/2014;209.155;2.372;630.172
05/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312;06/01/2014;267.705;2.034;823.215
05/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312;06/01/2014;183.806;2.115;319.638
05/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312;06/01/2014;186.265;2.063;460.582
05/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;190.757;2.119;647.985
05/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;171.652;2.009;288.259
05/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;187.416;2.118;467.749
05/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;199.755;2.182;595.246
05/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;181.635;2.294;290.617
05/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;193.981;2.190;517.471
05/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;213.162;2.056;545.300
05/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;215.488;2.409;322.474
05/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;195.355;2.089;618.782
05/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312;06/01/2014;225.096;2.021;845.898
05/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312;06/01/2014;184.724;2.125;274.582
05/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312;06/01/2014;189.503;2.043;609.285
05/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;195.221;2.030;932.459
05/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;186.849;2.211;357.751
05/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;237.489;2.172;581.120
05/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312;06/01/2014;232.069;2.066;862.660
05/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312;06/01/2014;181.122;2.024;278.385
05/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312;06/01/2014;199.503;1.937;632.137
05/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;239.936;1.986;938.932
05/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;207.358;2.129;320.525
05/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;06/01/2014;184.008;2.046;382.997
05/01/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312;06/01/2014;201.425;2.123;501.102
05/01/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312;06/01/2014;197.068;2.198;492.708
05/01/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312;06/01/2014;201.135;2.002;539.118
05/01/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312;06/01/2014;215.659;2.092;706.157
05/01/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312;06/01/2014;186.745;1.996;263.074
05/01/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312;06/01/2014;192.738;1.933;573.780
05/01/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312;06/01/2014;203.621;2.014;840.298
05/01/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312;06/01/2014;183.244;2.117;304.848
05/01/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312;06/01/2014;213.735;2.061;688.845
05/01/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312;06/01/2014;239.905;2.090;1.139.305
05/01/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312;06/01/2014;197.430;2.173;417.261
05/01/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312;06/01/2014;191.818;2.254;515.899
05/01/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;193.239;2.027;617.744
05/01/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;193.298;2.209;269.199
05/01/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312;06/01/2014;219.792;2.088;544.928
08/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312;09/01/2014;203.496;2.148;316.922
08/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312;09/01/2014;211.461;1.998;453.682
08/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312;09/01/2014;236.623;1.950;585.503
08/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312;09/01/2014;201.709;1.992;274.667
08/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312;09/01/2014;195.743;1.939;408.413
08/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312;09/01/2014;209.039;1.974;532.488
08/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312;09/01/2014;201.442;2.112;314.063
08/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312;09/01/2014;202.327;2.055;574.341
08/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312;09/01/2014;195.950;2.046;829.878
08/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312;09/01/2014;196.074;1.983;311.041
08/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312;09/01/2014;228.257;2.120;452.680
08/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312;09/01/2014;254.513;2.072;596.975
08/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312;09/01/2014;187.909;2.032;298.576
08/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312;09/01/2014;198.782;1.987;447.476
08/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312;09/01/2014;181.475;1.910;598.774
08/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312;09/01/2014;197.366;2.069;316.945
08/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312;09/01/2014;203.799;2.087;722.796
08/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312;09/01/2014;251.432;1.996;938.361
08/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312;09/01/2014;191.063;2.110;369.268
08/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312;09/01/2014;198.317;2.051;473.559
08/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312;09/01/2014;190.255;2.384;678.784
08/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312;09/01/2014;184.096;2.083;338.738
08/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312;09/01/2014;187.926;1.935;514.136
08/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;211.460;1.977;845.421
08/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;184.103;1.921;369.612
08/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;211.586;2.182;445.198
08/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;191.418;1.946;506.756
08/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;196.280;1.921;311.517
08/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;186.828;1.991;505.742
08/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;241.509;1.901;623.185
08/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;191.371;1.935;298.109
08/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;200.290;1.946;450.240
08/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312;09/01/2014;249.719;1.900;642.892
08/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312;09/01/2014;167.011;1.942;282.962
08/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312;09/01/2014;215.264;2.024;450.023
08/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;218.580;1.873;567.422
08/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;209.715;1.935;294.917
08/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;228.191;2.015;390.306
08/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312;09/01/2014;226.851;1.927;458.237
08/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312;09/01/2014;187.623;1.900;294.671
08/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312;09/01/2014;201.314;1.860;548.310
08/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;210.386;1.913;770.959
08/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;190.356;2.000;298.214
08/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312;09/01/2014;230.574;1.929;554.467
08/01/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312;09/01/2014;262.471;1.920;847.294
08/01/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312;09/01/2014;181.618;1.864;314.251
08/01/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312;09/01/2014;243.773;1.948;658.066
08/01/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312;09/01/2014;239.430;1.961;862.936
08/01/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312;09/01/2014;185.060;1.970;302.631
08/01/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312;09/01/2014;212.212;2.032;431.928
08/01/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312;09/01/2014;195.622;1.987;476.241
08/01/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312;09/01/2014;199.692;2.012;309.145
08/01/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312;09/01/2014;235.202;1.998;831.496
08/01/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312;09/01/2014;257.878;2.012;1.085.687
08/01/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312;09/01/2014;199.213;1.952;288.265
08/01/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312;09/01/2014;203.437;1.927;394.683
08/01/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;208.076;1.922;450.714
08/01/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;200.774;1.921;313.618
08/01/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312;09/01/2014;227.497;1.847;561.912
15/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;19;22;292;977;0,964299;16/01/2014;185.234;1.898;333.918
15/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;19;22;292;977;0,964299;16/01/2014;200.242;1.827;510.415
15/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;19;22;292;977;0,964299;16/01/2014;193.668;1.705;649.117
15/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;19;22;292;977;0,964299;16/01/2014;190.906;1.794;262.351
15/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;19;22;292;977;0,964299;16/01/2014;176.656;1.771;484.155
15/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;19;22;292;977;0,964299;16/01/2014;231.697;1.810;750.937
15/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;19;22;292;977;0,964299;16/01/2014;183.571;1.838;297.142
15/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;19;22;292;977;0,964299;16/01/2014;171.155;1.788;533.940
15/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;19;22;292;977;0,964299;16/01/2014;196.225;1.965;902.547
15/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;19;22;292;977;0,964299;16/01/2014;187.683;1.739;260.253
15/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;19;22;292;977;0,964299;16/01/2014;203.527;1.744;581.710
15/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;19;22;292;977;0,964299;16/01/2014;221.036;1.728;826.604
15/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;19;22;292;977;0,964299;16/01/2014;181.689;1.743;291.552
15/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;19;22;292;977;0,964299;16/01/2014;199.072;1.808;495.086
15/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;19;22;292;977;0,964299;16/01/2014;207.061;1.721;751.079
15/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;19;22;292;977;0,964299;16/01/2014;186.064;1.753;287.587
15/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;19;22;292;977;0,964299;16/01/2014;189.432;1.763;442.205
15/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;19;22;292;977;0,964299;16/01/2014;196.272;1.810;640.864
15/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;19;22;292;977;0,964299;16/01/2014;175.379;1.872;263.292
15/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;19;22;292;977;0,964299;16/01/2014;202.445;1.789;377.024
15/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;19;22;292;977;0,964299;16/01/2014;237.836;1.673;733.393
15/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;19;22;292;977;0,964299;16/01/2014;185.037;1.795;389.689
15/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;19;22;292;977;0,964299;16/01/2014;202.528;1.900;572.782
15/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;197.245;1.791;865.530
15/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;183.256;1.765;280.745
15/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;206.756;1.757;587.953
15/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;217.342;1.720;815.321
15/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;182.186;2.086;242.342
15/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;216.411;1.963;386.515
15/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;236.952;1.982;586.225
15/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;185.783;1.761;288.949
15/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;19;22;292;977;0,964299;16/01/2014;219.411;1.754;443.681
15/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;19;22;292;977;0,964299;16/01/2014;252.813;1.806;646.529
15/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;19;22;292;977;0,964299;16/01/2014;188.062;1.923;289.705
15/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;19;22;292;977;0,964299;16/01/2014;183.528;1.901;589.922
15/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;187.719;1.761;747.994
15/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;191.034;1.843;280.103
15/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;276.882;1.875;554.152
15/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;19;22;292;977;0,964299;16/01/2014;376.540;1.859;851.871
15/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;19;22;292;977;0,964299;16/01/2014;190.436;1.861;431.915
15/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;19;22;292;977;0,964299;16/01/2014;208.098;1.830;784.546
15/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;213.694;1.872;1.040.871
15/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;194.115;1.748;347.971
15/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299;16/01/2014;185.363;1.852;552.466
15/01/2014;09:00;16;Palha total;0;79,9;4,761904762;19;22;292;977;0,964299;16/01/2014;198.981;1.827;744.980
15/01/2014;09:00;16;Palha total;15;79,9;4,761904762;19;22;292;977;0,964299;16/01/2014;181.378;1.801;315.655
15/01/2014;09:00;16;Palha total;30;79,9;4,761904762;19;22;292;977;0,964299;16/01/2014;193.277;1.746;535.672
15/01/2014;09:00;17;Palha total;0;79,0;4,761904762;19;22;292;977;0,964299;16/01/2014;220.175;1.706;713.510
15/01/2014;09:00;17;Palha total;15;79,0;4,761904762;19;22;292;977;0,964299;16/01/2014;188.355;1.744;292.451
15/01/2014;09:00;17;Palha total;30;79,0;4,761904762;19;22;292;977;0,964299;16/01/2014;198.230;1.824;538.437
15/01/2014;09:00;18;Palha total;0;84,2;4,761904762;19;22;292;977;0,964299;16/01/2014;197.280;1.710;756.954
15/01/2014;09:00;18;Palha total;15;84,2;4,761904762;19;22;292;977;0,964299;16/01/2014;184.829;1.973;362.311
