Date;Time;Chamber;Treatment;sampling time;chamber volume;chamber area;Soil C T;Air C T;K T;Pressure (mb);Pressure (atm)
15/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;16;Palha total;0;79,9;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;16;Palha total;15;79,9;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;16;Palha total;30;79,9;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;17;Palha total;0;79,0;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;17;Palha total;15;79,0;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;17;Palha total;30;79,0;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;18;Palha total;0;84,2;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;18;Palha total;15;84,2;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;18;Palha total;30;84,2;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;19;Palha total;0;84,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;19;Palha total;15;84,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;19;Palha total;30;84,8;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;20;Palha total;0;83,4;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;20;Palha total;15;83,4;4,761904762;19;22;292;977;0,964299
15/01/2014;09:00;20;Palha total;30;83,4;4,761904762;19;22;292;977;0,964299
25/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;16;Palha total;0;79,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;16;Palha total;15;79,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;16;Palha total;30;79,9;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;17;Palha total;0;79,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;17;Palha total;15;79,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;17;Palha total;30;79,0;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;18;Palha total;0;84,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;18;Palha total;15;84,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;18;Palha total;30;84,2;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;19;Palha total;0;84,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;19;Palha total;15;84,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;19;Palha total;30;84,8;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;20;Palha total;0;83,4;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;20;Palha total;15;83,4;4,761904762;19;22;292;976;0,963312
25/01/2014;09:00;20;Palha total;30;83,4;4,761904762;19;22;292;976;0,963312
30/01/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312
30/01/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;1;Sem palha;15;83,6;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;1;Sem palha;30;83,6;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;2;Sem palha;0;86,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;2;Sem palha;15;86,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;2;Sem palha;30;86,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;3;Sem palha;0;85,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;3;Sem palha;15;85,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;3;Sem palha;30;85,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;4;Sem palha;0;88,3;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;4;Sem palha;15;88,3;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;4;Sem palha;30;88,3;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;5;Sem palha;0;84,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;5;Sem palha;15;84,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;5;Sem palha;30;84,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;6;1/3 palha;0;89,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;6;1/3 palha;15;89,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;6;1/3 palha;30;89,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;7;1/3 palha;0;85,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;7;1/3 palha;15;85,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;7;1/3 palha;30;85,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;8;1/3 palha;0;88,6;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;8;1/3 palha;15;88,6;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;8;1/3 palha;30;88,6;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;9;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;9;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;9;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;10;1/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;10;1/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;10;1/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;11;2/3 palha;0;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;11;2/3 palha;15;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;11;2/3 palha;30;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;12;2/3 palha;0;79,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;12;2/3 palha;15;79,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;12;2/3 palha;30;79,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;13;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;13;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;13;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;14;2/3 palha;0;91,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;14;2/3 palha;15;91,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;14;2/3 palha;30;91,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;15;2/3 palha;0;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;15;2/3 palha;15;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;15;2/3 palha;30;84,1;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;16;Palha total;0;79,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;16;Palha total;15;79,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;16;Palha total;30;79,9;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;17;Palha total;0;79,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;17;Palha total;15;79,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;17;Palha total;30;79,0;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;18;Palha total;0;84,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;18;Palha total;15;84,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;18;Palha total;30;84,2;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;19;Palha total;0;84,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;19;Palha total;15;84,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;19;Palha total;30;84,8;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;20;Palha total;0;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;20;Palha total;15;83,4;4,761904762;18;21;291;976;0,963312
15/02/2014;09:00;20;Palha total;30;83,4;4,761904762;18;21;291;976;0,963312
05/03/2014;09:00;1;Sem palha;15;83,6;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;1;Sem palha;30;83,6;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;2;Sem palha;0;86,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;2;Sem palha;15;86,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;2;Sem palha;30;86,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;3;Sem palha;0;85,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;3;Sem palha;15;85,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;3;Sem palha;30;85,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;4;Sem palha;0;88,3;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;4;Sem palha;15;88,3;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;4;Sem palha;30;88,3;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;5;Sem palha;0;84,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;5;Sem palha;15;84,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;5;Sem palha;30;84,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;6;1/3 palha;0;89,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;6;1/3 palha;15;89,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;6;1/3 palha;30;89,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;7;1/3 palha;0;85,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;7;1/3 palha;15;85,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;7;1/3 palha;30;85,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;8;1/3 palha;0;88,6;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;8;1/3 palha;15;88,6;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;8;1/3 palha;30;88,6;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;9;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;9;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;9;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;10;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;10;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;10;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;11;2/3 palha;0;83,4;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;11;2/3 palha;15;83,4;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;11;2/3 palha;30;83,4;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;12;2/3 palha;0;79,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;12;2/3 palha;15;79,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;12;2/3 palha;30;79,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;13;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;13;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;13;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;14;2/3 palha;0;91,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;14;2/3 palha;15;91,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;14;2/3 palha;30;91,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;15;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;15;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;15;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;16;Palha total;0;79,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;16;Palha total;15;79,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;16;Palha total;30;79,9;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;17;Palha total;0;79,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;17;Palha total;15;79,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;17;Palha total;30;79,0;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;18;Palha total;0;84,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;18;Palha total;15;84,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;18;Palha total;30;84,2;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;19;Palha total;0;84,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;19;Palha total;15;84,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;19;Palha total;30;84,8;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;20;Palha total;0;83,4;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;20;Palha total;15;83,4;4,761904762;15;19;288;965;0,952455
05/03/2014;09:00;20;Palha total;30;83,4;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;1;Sem palha;15;83,6;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;1;Sem palha;30;83,6;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;2;Sem palha;0;86,2;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;2;Sem palha;15;86,2;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;2;Sem palha;30;86,2;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;3;Sem palha;0;85,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;3;Sem palha;15;85,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;3;Sem palha;30;85,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;4;Sem palha;0;88,3;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;4;Sem palha;15;88,3;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;4;Sem palha;30;88,3;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;5;Sem palha;0;84,0;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;5;Sem palha;15;84,0;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;5;Sem palha;30;84,0;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;6;1/3 palha;0;89,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;6;1/3 palha;15;89,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;6;1/3 palha;30;89,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;7;1/3 palha;0;85,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;7;1/3 palha;15;85,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;7;1/3 palha;30;85,9;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;8;1/3 palha;0;88,6;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;8;1/3 palha;15;88,6;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;8;1/3 palha;30;88,6;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;9;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;9;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;9;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;10;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;10;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;10;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;11;2/3 palha;0;83,4;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;11;2/3 palha;15;83,4;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;11;2/3 palha;30;83,4;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;12;2/3 palha;0;79,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;12;2/3 palha;15;79,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;12;2/3 palha;30;79,8;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;13;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;13;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455
28/03/2014;09:00;13;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455
